name                      "styczeń     luty     marzec kwiecień   maj      czerwiec     lipiec    sierpień wrzesień październik listopad   grudzień  "normalne       ulgowe      razem"
"Ł.Polana                    9 743   13 226    4 055   11 241   42 785       53 546   139 238   173 884    86 078      40 302   12 137      13 146     374 082     225 299         599 381"
"Wierch Poroniec                                          195    1 685        2 325     4 895     7 238     3 528                                       10 397        9 469         19 866"
"Zazadnia                                                 322    2 061        2 243     8 987    10 869     4 222                                       16 781      11 923          28 704"
"Cyrhla                                                   208    1 727        1 598     5 244     7 367     2 199                                       10 364        7 979         18 343"
"Sucha Woda                                               533    1 626        1 780     5 713     8 939     2 685                                       13 084        8 192         21 276"
"Olczyska                                                 300    1 795        1 813     6 208     8 241     2 714                                       12 956        8 115         21 071"
"Nosal                                                    522    2 919        2 490     9 842    12 490     4 454                                       19 395      13 322          32 717"
"Jaworzynka                  2 057    3 025    2 119    3 518   14 182       15 691    49 143    60 671    28 527      13 119    3 164       2 327     126 988      70 555         197 543"
"Goryczkowa                    812    1 552    1 499    1 468    4 016        4 179    21 022    24 869    10 734       3 974      659         667      49 222      26 229          75 451"
"Kalatówki                   3 704    5 351    2 975    6 109   12 694       12 567    38 476    44 509    24 151      11 823    3 313       3 319     100 059      68 932         168 991"
"Dol.Białego                 2 034    2 952    1 234    1 474    6 649        7 028    19 125    23 677     9 688       4 416    1 419         562      47 459      32 799          80 258"
"Dol. Strążyska              5 204    7 568    3 263    4 448   16 272       18 038    38 432    42 894    19 539      10 508    3 732       3 816      97 962      75 752         173 714"
"Mała Łąka                                       568      930    3 987        3 430    13 731    17 629     7 199       3 274      634         581      32 565      19 398          51 963"
"Staników Źleb                                                                  107       361       542                                                    625          385          1 010"
"Kościeliska                12 366   17 597    7 341   13 607 46 742         53 245   103 466   118 777    53 216      28 929    8 847       8 325     279 006     193 452         472 458"
"Razem                      35 920   51 271   23 054   44 875 159 140       180 080   463 883   562 596   258 934     116 345   33 905      32 743   1 190 945     771 801       1 962 746"
"Bilety 7 dniowe                94      165      186      482     506         1 795     7 584     9 796     3 847         272       79          67      15 008        9 865         24 873"
"RAZEM                      36 014   51 436   23 240   45 357 159 646       181 875   471 467   572 392   262 781     116 617   33 984      32 810   1 205 953     781 666       1 987 619"
"Bilety 7 dniowe*6 dni         564      990    1 116    2 892   3 036        10 770    45 504    58 776    23 082       1 632      474         402      90 048      59 190         149 238"
"OGÓŁEM                     36 484   52 261   24 170   47 767 162 176       190 850   509 387   621 372   282 016     117 977   34 379      33 145   1 280 993     830 991       2 111 984"
"Kasprowy Wierch            30 709   43 029   27 394   30 170 29 576         26 444    63 658    78 180    46 193      35 816   13 405      17 791                                 442 365"
"Dolina Chochołowska         9 473    5 982    3 087   17 799 20 459         14 344    40 317    52 450    22 571      10 131    2 902       3 106   130 113        72 511         202 624"
"Dolina Lejowa                                                    620           322     2 156     3 302       907                                      4 213         3 094           7 307"
"RAZEM                      76 666 101 272    54 651   95 736 212 831       231 960   615 518   755 304   351 687     163 924   50 686      54 042 1 415 319       906 596       2 764 280"
