name                     "styczeń    luty      marzec    kwiecień    maj      czerwiec    lipiec    sierpień   wrzesień   październik listopad grudzień      "normalne        ulgowe      razem"
"Ł.Polana                  23 274    36 086    17 115     23 584    77 330      82 518   165 504    222 668    123 047       40 965    15 812   22 546    568 653        281 796       850 449"
"Wierch Poroniec                                           1 769     7 965      11 477    15 320     18 833     10 406                                      31 252        34 518        65 770"
"Zazadnia                                                    884     4 288       4 770    10 443     15 796      6 142            0                         25 363        16 960        42 323"
"Cyrhla                                                      413     2 071       2 258     5 194      6 939      3 137                                      11 543         8 469        20 012"
"Sucha Woda                                                  791     2 265       2 608     6 431     10 997      3 774                                      17 364         9 502        26 866"
"Olczyska                                                    718     1 887       1 750     5 852      7 980      2 963                                      13 760         7 390        21 150"
"Nosal                                                     1 125     4 034       3 850    11 996     15 419      6 505                                      27 484        15 445        42 929"
"Jaworzynka                 3 494     5 026     4 267      5 908    16 574      21 649    46 439     63 787     40 194       10 619     3 110    3 940    153 305         71 702       225 007"
"Goryczkowa                   970     1 489     1 636      1 772     4 058       6 006    17 960     26 177     13 606        2 758       580    1 165      53 119        25 058        78 177"
"Kalatówki                  4 290     7 228     4 798      8 910    12 836      16 434    33 822     46 178     27 618        8 066     2 525    3 757    107 895         68 567       176 462"
"Dol.Białego                2 658     4 085     1 792      2 480     8 187       9 030    18 725     23 519     11 003        4 239     1 462    2 039      55 512        33 707        89 219"
"Dol. Strążyska             6 141     9 924     4 807      6 403    20 357      22 542    40 110     48 386     25 904       10 611     3 701    4 554    120 707         82 733       203 440"
"Mała Łąka                    663     1 144       494      1 303     3 933       4 920    11 593     16 806      8 710        2 335       506      567      34 882        18 092        52 974"
"Kościeliska               15 187    22 112    10 059     17 046    57 538      61 873    97 073    125 196     62 002       26 870     9 219   11 550    306 078        209 647       515 725"
"Razem                     56 677   87 094    44 968      73 106   223 323    251 685    486 462   648 681     345 011      106 463    36 915   50 118   1 526 917      883 586     2 410 503"
"Bilety 7 dniowe               89       169       129        164       564       1 850     5 603      8 176      3 607          185        26       97      13 445         7 214        20 659"
"RAZEM                     56 766    87 263    45 097     73 270   223 887     253 535   492 065    656 857    348 618      106 648    36 941   50 215   1 540 362       890 800     2 431 162"
"Bilety 7 dniowe*6 dni        534     1 014       774        984     3 384      11 100    33 618     49 056     21 642        1 110       156      582      80 670        43 284       123 954"
"OGÓŁEM                   57 211    88 108 45 742        74 090 226 707       262 785 520 080 697 737 366 653              107 573 37 071       50 700 1 607 587       926 870      2 534 457"
"Kasprowy Wierch           32 138    44 100    33 736     28 443    37 559      47 001    79 635     89 613     55 246       23 476    13 139   24 851                                508 937"
"Dolina Chochołowska        7 535    10 392     7 486     59 710    19 284      17 702    59 023     57 965     20 096        9 134     3 947    5 889     173 389       104 774      278 163"
"Dolina Lejowa                                                                                        2 274        474          158                          1 947           959        2 906"
"RAZEM                    96 884 142 600 86 964 162 243 283 550               327 488 658 738 847 589 442 469              140 341 54 157       81 440 1 782 923 1 032 603          3 324 463"
"Mieszkańcy                 1 661     1 600     6 626      3 157     7 217       7 218     8 045     13 388      8 078         2 607    1 479    1 139                                 62 215"
"Zwolnieni                    114       194       386      1 136     3 880       5 495     6 052      6 539      5 283           673      551      545                                 30 848"
"Skiturowcy                   327     1 344     2 428      1 354         0           0         0          0          0             0        0    1 227                                  6 680"
"Karta Dużej Rodziny          794     2 287       737      1 981     4 715       5 120    22 115     27 281      7 349         2 360      572      625                                 75 936"
"CAŁOŚĆ                    99 780   148 025    97 141    169 871   299 362     345 321   694 950    894 797    463 179      145 981    56 759   84 976                              3 500 142"
